review_id,user_id,rating,text,time_created,business_id,business_name,location,category
VXfXJPjxH2G5aQB2svN5ag,dBV_on6FM8BtaDlOicWseA,5,"Donna was simply awesome!!!! She definitely kept the blackberry mimosas coming. 

My grand niece loved it as well.",2024-12-21 12:42:03,uvh9z5jj8MC0um48vMJDYw,Copeland's,"3101 Cobb Pkwy, Ste 220, Atlanta, GA 30339",Cajun/Creole
d23zsAIyPlJ3N863RyRAXw,6McSaP8S1Gf-yFuPJP9vIg,5,Every single dish was so tasty! The Kale & Artichoke dip was a perfect starter to share and came with wonderfully seasoned house made pita chips and salsa....,2024-12-27 13:45:06,QDAxt6QkFiq9BCQaSfbOKg,The Corner Grille,"3823 Main St, College Park, GA 30337",Breakfast & Brunch
73ES3JfZ8Pz-ZBXtw8AtYQ,ZlRm1-q56KGaMuQr0e_6ZA,5,I brought my work team here for an early lunch.  We got there right at 11 so we were the first customer s in the restaurant.  Our server was spectacular!...,2024-11-27 16:52:29,QDAxt6QkFiq9BCQaSfbOKg,The Corner Grille,"3823 Main St, College Park, GA 30337",Breakfast & Brunch
BSzPYC8TYmr7a9BeQi4jBA,5KIJSN3_0itBNRs-Spuzog,5,"Lovely neighborhood restaurant with tasty appetizers and entrees as well as a variety of wine be cocktails. 

I'd recommend the fried calamari and brussel...",2024-11-10 14:44:44,QDAxt6QkFiq9BCQaSfbOKg,The Corner Grille,"3823 Main St, College Park, GA 30337",Breakfast & Brunch
sMF1UCUTHxGpuCQwMTm9lQ,WyDfR51fH31MmewIRzvjmA,5,"My husband and I are visiting for the weekend from Pensacola. We discovered this gem today, and from the moment you step through the door, the vibe is...",2025-02-15 18:00:46,6rzELGo2Y00d1D28xO30kw,The Real Milk & Honey,"3719 Main St, College Park, GA 30337",Breakfast & Brunch
hCDZJ71KMW4TBJWc_YvS_w,PeOzw-wsIjEJX48Ahi1dww,5,The food was amazing and all Fresh they stayed busy so it was a little line to get our table but not bad and service was fast food came out pretty fast!...,2025-02-22 08:58:03,6rzELGo2Y00d1D28xO30kw,The Real Milk & Honey,"3719 Main St, College Park, GA 30337",Breakfast & Brunch
rpbf-c9bXvSSBYnNJlzQ4w,tlr502DxXV7IT3NxGZviaA,5,"This was my second time here, and it was just as good as the first! I ordered the same thing as last time--the $50 brunch special with lamb chops, a lobster...",2025-03-28 02:23:04,6rzELGo2Y00d1D28xO30kw,The Real Milk & Honey,"3719 Main St, College Park, GA 30337",Breakfast & Brunch
sU7dzcKqCNoA7VrmXnt_PQ,JUSVyvKNIfmqNUpAdFrBFg,5,One of my favorite places for pho in Atlanta. The pho is consistently good and the service is always fast and friendly. The broth is aromatic and rich in...,2025-02-07 19:25:24,zofErJnOL4I0QKoVr_ZN6g,Pho Dai Loi 2,"4186 Buford Hwy NE, Ste G, Atlanta, GA 30345",Vietnamese
vM_Pr1pRuaU7KvKs1jdQgw,9Gl3Y6XHVlHuQxarMpMv3g,5,Good food and a clean restaurant.  It is fast casual so there isn't really service but everyone you encounter seems to care about their job and the...,2024-11-03 14:26:41,uJ7EaBe7t5PfWTw63kV7rg,Local Expedition Wood Fired Grill,"5315 Windward Pkwy, Ste B, Alpharetta, GA 30004",New American
9h-5Nn1Qwcq9qe5eA1fElg,lTLVsb2R_prZ_l_uE4wuZg,4,"Happily impressed with the Local Expedition Wood Fired Grill. 
I met my daughter for a quick dinner. I arrived before her and secured us a table as seating...",2025-03-01 15:01:49,uJ7EaBe7t5PfWTw63kV7rg,Local Expedition Wood Fired Grill,"5315 Windward Pkwy, Ste B, Alpharetta, GA 30004",New American
FhSyc5QSWSwVWUd9jpzYRg,PKNj3IGC_F5XA8_R-gje1w,5,"The food at local exposition is always amazing. Brussel sprouts, carrots, meat, ... all quick and delicious!",2025-03-29 07:40:40,uJ7EaBe7t5PfWTw63kV7rg,Local Expedition Wood Fired Grill,"5315 Windward Pkwy, Ste B, Alpharetta, GA 30004",New American
HmbxJmGh0q8HT2-0cMIAiA,M0WBF5E80czgihX-WPbwNw,5,Delicious and really cold mugs given with pitcher glasses 12/10.Loved the atmosphere great for a date night or night out with friends.Fresh.,2025-03-02 15:04:29,OFEnwG1VDgfa_bgOKPOn3A,Shoya Izakaya,"6035 Peachtree Rd, Ste A101, Doraville, GA 30360",Japanese
omf0tO6xUknrNvrqr9u6jg,TuZ2nUIjWBzivYWrwjuAAQ,5,"One of our favorite Japanese restaurants! It has a very traditional Japanese bar-style vibe, making it a great place to relax and enjoy authentic food. They...",2025-03-07 17:40:24,OFEnwG1VDgfa_bgOKPOn3A,Shoya Izakaya,"6035 Peachtree Rd, Ste A101, Doraville, GA 30360",Japanese
hozqaDXa1YaPdy8ae4ht6A,4UMYSQLSd3_rQe8bhqWreg,5,So sweetheart is a type of spot that you can go shopping for different bakery goods and pastries. They have plenty. You basically kind of grab a tray or a...,2025-04-01 06:00:58,Je0MNZ6Q9GnFmB5vS6UBhw,Sweet Hut Bakery & Cafe,"5150 Buford Hwy, Ste A-100, Doraville, GA 30340",Cafes
RnREa6DOh9XwmrrdHXiqvg,xAnTG6XwlJDPzOjYrXrdmQ,5,"Parking can be a bit challenging when it's really busy bc it's in a small shopping plaza. 
This was the original location before they opened several others...",2025-02-25 17:49:36,Je0MNZ6Q9GnFmB5vS6UBhw,Sweet Hut Bakery & Cafe,"5150 Buford Hwy, Ste A-100, Doraville, GA 30340",Cafes
rtEDiLr6slt4LEs-nuLWiw,0hSaQPDAvhvtzvDmJ7CbSg,4,"I have had my eye on this spot for quite a while and decided to finally indulge. The one highlight of getting sweets, here is that they are not as...",2025-01-25 17:40:36,Je0MNZ6Q9GnFmB5vS6UBhw,Sweet Hut Bakery & Cafe,"5150 Buford Hwy, Ste A-100, Doraville, GA 30340",Cafes
y0rYUVZmMXMh0W2cVRT9lQ,pXM0LO1K3ZkNtWRkJUTniQ,5,I had no idea what to expect when coming here . Our server Brinklie walked us down the whole menu . It was so refreshing experiencing  a new culture that...,2025-02-23 17:34:18,I5AKbUIVY6gM_3Q6G45kyQ,Chai Pani,"406 W Ponce De Leon Ave, Decatur, GA 30030",Indian
DxyqkbHNVRRZ3DbuIxNhEQ,B7YxGZZV4hVTeYEigh5G1Q,5,"I've been won over, and Chai Pani is now in my regular restaurant rotation! 

The food is comforting and so good on a cold winter night! The cauliflower was...",2025-01-29 09:50:26,I5AKbUIVY6gM_3Q6G45kyQ,Chai Pani,"406 W Ponce De Leon Ave, Decatur, GA 30030",Indian
oVGZgLFE_xCoO9pQMEeyXA,WmDHqb_1Frb_q8sc0VLCuw,4,One of my favorite places that I wish I visited more is Chai Pani. This place delivers on flaaaavor! They were super busy on Friday night for dinner and...,2025-03-21 20:57:18,I5AKbUIVY6gM_3Q6G45kyQ,Chai Pani,"406 W Ponce De Leon Ave, Decatur, GA 30030",Indian
lpAuY4qkkhGxNQ2pCP7JFw,ESq2HTpDncEjOdZEyAJfaA,5,"I received a gift card for my birthday and finally decided to stop by this delightful establishment. I was accompanied by my ‍Hubs‍ and my mom, so I was...",2025-03-26 18:00:44,gMSCtM6SCUF-bp3Ypw8Jxg,South City Kitchen Buckhead,"3350 Peachtree Rd NE, Ste 175, Atlanta, GA 30326",Southern
8vqVZ48drXbEkCZxnh0AOQ,-gO_WS39YVISTUjcWVhXIQ,4,"This is a 4.5 for us. The food and cocktails were excellent, service started out great but became a bit slower throughout the evening. At first we were...",2025-01-19 06:33:04,gMSCtM6SCUF-bp3Ypw8Jxg,South City Kitchen Buckhead,"3350 Peachtree Rd NE, Ste 175, Atlanta, GA 30326",Southern
jU2saMPHHvEDsp7eI2C61w,jVLdNgRu3noR0G-tLF4OzA,4,"Biscuit - it taste amazing with the apple butter. Has a nice salty taste to it as well.

Cornbread - this is the best cornbread that I've had. It has a...",2024-12-22 10:14:11,gMSCtM6SCUF-bp3Ypw8Jxg,South City Kitchen Buckhead,"3350 Peachtree Rd NE, Ste 175, Atlanta, GA 30326",Southern
vdkK7RRakHneMvRRcPIKbw,b91d6o4on3YDf1JRdbqZHw,4,First time having Mexican food in ATL after growing up in CA. This spot was really good! The portions are huge. They start you off with a basket of chips...,2025-03-10 06:22:41,2uiFavCGvjlqDSkl1cIZPw,El Rey del Taco,"5288 Buford Hwy NE, Atlanta, GA 30340",Mexican
H8hPFzCzXUCWEtLy4pJTsQ,GehP0Yx17M0hrp3bHsJMXw,4,"Definitely delicious, and the price point is right.
Would come here again!
I got the shrimp tacos (would order again) and the octopus taco (would search for...",2025-03-04 20:41:29,2uiFavCGvjlqDSkl1cIZPw,El Rey del Taco,"5288 Buford Hwy NE, Atlanta, GA 30340",Mexican
Rsw0VtNyUrHJVh6dq2Wfmw,KVEbbOkIo5bQEh9WUsNJxg,5,"The tacos are terrific. This is a GREAT late night spot, and there was a decent crowd of other patrons that clearly felt the same way. We went around...",2024-12-16 18:03:05,2uiFavCGvjlqDSkl1cIZPw,El Rey del Taco,"5288 Buford Hwy NE, Atlanta, GA 30340",Mexican
8TkekUuMxRJc-23Y3P-s5g,dKux-y8UI8Hz06sCIbgRKA,5,"If you're in Little 5 Points, do not miss this gem of a bar/restaurant. Every dish we tried was absolutely outstanding. The deviled eggs were rich and...",2025-04-01 12:51:23,fvuwDSEYL9dhD28uq4d4ww,The Porter ,"1156 Euclid Ave NE, Atlanta, GA 30307",Pubs
eR5SFm_0fnTJz_8S0r8nqw,AvBlw-1GNgGBvfGKfp-0ag,5,The food here was really good and such a cool spot. The service was a little confusing as we had three different servers throughout our dinner. I had the...,2025-02-25 08:45:24,fvuwDSEYL9dhD28uq4d4ww,The Porter ,"1156 Euclid Ave NE, Atlanta, GA 30307",Pubs
9vPfxC7ADuPuNs1VV3e72w,uupW9S5FcwKccL9elojtaQ,5,"So happy to have this staple back in my rotation. The new owner really nailed the revamp of the Porter, even keeping the plaques made during Covid. The beer...",2024-12-19 18:22:04,fvuwDSEYL9dhD28uq4d4ww,The Porter ,"1156 Euclid Ave NE, Atlanta, GA 30307",Pubs
Y077peyj5TQYJy-rkLxMgQ,jjBRFjOi5fCnK1H_pEP5Kw,4,"Tabitha was amazing! She made sure to check if food was up to our standards as well as drinks. Our first round of drinks were 3/10, she offered to remake...",2025-02-16 12:13:44,c_CmgUFycE45_tSN22FrVA,Gochas Breakfast Bar | Cascade,"3695 Cascade Rd, Ste 440, Atlanta, GA 30331",Wine Bars
jnXncd5RziS3O2oHYQr9Kg,SVef7fAJ6GhSJ3_nvyDFjQ,5,"This is my go-to breakfast spot,...... it's great for brunch and lunch too.  Great food, decor and service!!  All I can say beyond that is WOW!! Everything...",2025-02-18 00:45:09,c_CmgUFycE45_tSN22FrVA,Gochas Breakfast Bar | Cascade,"3695 Cascade Rd, Ste 440, Atlanta, GA 30331",Wine Bars
tXU0QqOTuo0EAS0y3hOhLQ,IAcAwKGw6RLNxicPK5K0Jg,4,"Get the breakfast pizza! Before I can say anything else about this establishment the lasting impact of the breakfast pizza lives on forever! 

The service...",2025-03-15 08:47:10,c_CmgUFycE45_tSN22FrVA,Gochas Breakfast Bar | Cascade,"3695 Cascade Rd, Ste 440, Atlanta, GA 30331",Wine Bars
m8jYzgmyd_hyGNyoWSZtNQ,ZvqBrcB9RLHuWzv3DcyF9w,5,"Delicious every time and a wonderful locally owned restaurant, best bahmni and veggie egg rolls!!",2025-02-25 12:40:37,vdjzMgnuWrxYnywghyjwXA,Lee's Bakery,"4005 Buford Hwy NE, Ste C, Atlanta, GA 30345",Vietnamese
gnfjiV9OuhTvPHeJAHnQrg,-y29Tr-exCwqsg-E41lGAQ,5,"First time at Lee's! I've heard great things about their banh mis. They definitely delivered. Although I came an hour before closing time, they thankfully...",2025-03-22 19:12:15,vdjzMgnuWrxYnywghyjwXA,Lee's Bakery,"4005 Buford Hwy NE, Ste C, Atlanta, GA 30345",Vietnamese
moNe2M4NWQ9GvIIvuvWFcg,STh102kWVJW1R0jU55fb-w,4,"My friends and I arrived not realizing they were closing soon. We still got seated but were the last table by the end of the night, sorry! 

My friends got...",2025-03-01 16:52:36,vdjzMgnuWrxYnywghyjwXA,Lee's Bakery,"4005 Buford Hwy NE, Ste C, Atlanta, GA 30345",Vietnamese
WnjSsO0ZsVekqfCa6-NHGw,j9Z1dcoZrwn8Ul9JTnjjug,4,"What you're essentially paying for when you come to Tuk Tuk Thai Food Loft is the views and Buckhead pricing. Inside, you'll find a full tuk tuk on the...",2025-03-07 14:32:57,6RXnG0S3EDVSxe2FH8bZRw,Tuk Tuk Thai Food Loft,"1745 Peachtree St NE, Ste Y, Atlanta, GA 30309",Thai
Pj6M9rZlcBetCgIpzK2guA,LutWrXrun--zL0nHJnYaLg,4,"We came here with a group who likes to order a bunch of food and share with the table. It's a bit hard to do in this restaurant as the tables are small, the...",2025-02-28 19:19:21,6RXnG0S3EDVSxe2FH8bZRw,Tuk Tuk Thai Food Loft,"1745 Peachtree St NE, Ste Y, Atlanta, GA 30309",Thai
FmE7vBrr2FHIdqZmpTIcAQ,CUd02aHWmQoe1lZ1wARYFg,4,"After Oysterfest, we were hungry and decided to stop by TukTuk. Upon arrival, we were warmly greeted by the host she was so sweet! We chose to sit at the...",2025-02-24 22:35:09,6RXnG0S3EDVSxe2FH8bZRw,Tuk Tuk Thai Food Loft,"1745 Peachtree St NE, Ste Y, Atlanta, GA 30309",Thai
DRujm5aDyuUFinTgO77BuA,KlRtvuyLPf7wSqA0VkxECQ,5,We arrived a little after 5 pm in Sunday and didn't realize they close at 6 until we sat at the bar. Bartender was super friendly and gracious making sure...,2025-02-24 07:24:30,vFulipMlcFyN60_SyAhjyA,Twin Smokers Bbq,"300 Marietta St NW, Atlanta, GA 30313",Barbeque
kIKpew1YT6uPMKD7br5kbg,RkmdHtNzTIKoEQXN9jMo-Q,5,"First off let me preface with the fact that my husband and I were looking forward to a fiber-forward, healthy lunch but our group last minute decided to try...",2025-01-07 17:41:11,vFulipMlcFyN60_SyAhjyA,Twin Smokers Bbq,"300 Marietta St NW, Atlanta, GA 30313",Barbeque
2aCWyibuNko20DK91Ltqmw,10y_hnZeF8PdVfhGfn17TA,4,"Great food, a little pricy but the best option in this area of downtown. Staff was nice and food was served quickly but again think the price is a bit high...",2025-01-07 16:59:15,vFulipMlcFyN60_SyAhjyA,Twin Smokers Bbq,"300 Marietta St NW, Atlanta, GA 30313",Barbeque
w_veOSe2kwuI-ldjI3U6_w,Akt9imjQztq0BTY6mNgQyg,5,"Came for dinner with colleagues. The place was almost empty at 5:30 pm on Sunday evening, surprisingly. There is nice patio seating but we were indoors...",2025-03-16 18:32:02,EmJOkTKIwgm7QJbls7hN3w,Seven Lamps,"3400 Around Lenox Rd, Atlanta, GA 30326",New American
b__e3LBXTU4tZVQhqXQYfQ,w8QA4MnFG7BtcgMwLI-4AA,5,"Seven Lamps will not disappoint. I searched on Yelp around the Buckhead, GA area for a decent ""foodie"" spot, since I was there for a week's worth of...",2025-02-09 08:07:33,EmJOkTKIwgm7QJbls7hN3w,Seven Lamps,"3400 Around Lenox Rd, Atlanta, GA 30326",New American
OB7TVV5KmHXNr7Jwk6jjPQ,z0IcOu4i97VKv_8IyRWNjQ,4,"A nice interior design that gives a feeling of solidity. The finish in the floors and tables are rubbing off, but it's not a con, because it does give one...",2025-01-30 09:58:40,EmJOkTKIwgm7QJbls7hN3w,Seven Lamps,"3400 Around Lenox Rd, Atlanta, GA 30326",New American
PgGkTwmsR_C0RiTUt9ZhCw,4_LEYCzGK1g-9X5OkefRVQ,5,"Food: Excellent 
Service: Great
Ambiance: Lots of chatter, nice friendly atmosphere.

End your meal with Bread pudding!",2025-03-29 11:13:37,g2u3_cTrHjOMvCLD1vXybw,Stockyard Burgers and Bones,"26 Mill St, Marietta, GA 30060",New American
t7RCbwJz41fSH5sR8EF_Nw,8DoFwM04W26aNjd2UI6tGg,4,This was an awesome place to eat lunch on Valentines Day!  Going to the Marietta Square and having lunch with my wife at Stockyard Burger and Bones.  I had...,2025-02-19 07:50:26,g2u3_cTrHjOMvCLD1vXybw,Stockyard Burgers and Bones,"26 Mill St, Marietta, GA 30060",New American
tOt2aAPA7u4MP8Jk7_w0aQ,mJaXmiYUNZFrxG5wRIb70g,4,Nice little place in Marietta Square. The food was delicious & they have a house made veggie burger which I HIGHLY appreciate! The fry platter is massive...,2025-02-04 17:30:23,g2u3_cTrHjOMvCLD1vXybw,Stockyard Burgers and Bones,"26 Mill St, Marietta, GA 30060",New American
S7as8R102pAXS0ToqcM_OA,j9Z1dcoZrwn8Ul9JTnjjug,5,"I think depending on what dish you order, it could be amazing, or it'll give you the feeling of wanting more (sliced brisket). Those are all good things, I...",2024-10-31 06:12:44,T_meTjtvslVWMn9_SAA7nA,Dagu Rice Noodle,"5090 Buford Hwy NE, Ste 110-111, Doraville, GA 30340",Noodles
r3ZQIy4ZcpzJ6ccoOdzSzQ,IdnaMxv4Z__a_mGBtFtY9g,4,Got the spicy beef noodles here! This spot is open late so we got to come after a late flight. So glad there are spots open late to satisfy our cravings....,2025-03-24 14:26:46,T_meTjtvslVWMn9_SAA7nA,Dagu Rice Noodle,"5090 Buford Hwy NE, Ste 110-111, Doraville, GA 30340",Noodles
RzX-WQGUziI95s5AZvYdKw,b91d6o4on3YDf1JRdbqZHw,4,"Small casual yunnan noodle spot with good enough service for a Chinese restaurant. Prices pretty decent for what you get!

Ordered the pickled fish noodle...",2025-01-06 05:52:10,T_meTjtvslVWMn9_SAA7nA,Dagu Rice Noodle,"5090 Buford Hwy NE, Ste 110-111, Doraville, GA 30340",Noodles
x4WktgN7p9MbjaeSfAX79g,JwGETHZq21V-icpE0ptMBA,5,This place is amazing! I came here to get some oysters for a party I was hosting and they gave me an entire bushel for such a great price! The staff was so...,2025-02-06 10:01:46,fAJkr_g6cwb7nE2XXU7SKA,Fulton Bay Seafood Corporation,"4025 Roosevelt Hwy, Atlanta, GA 30349",Seafood Markets
xewBqgKn34Rhumy11xuLfQ,AcbSV1U8UulmcXe3IG1QNw,5,"I love this neighborhood jewel! I went today to get my extra large snow crabs, oysters, and perch fish. The staff is very friendly and even helped me with...",2025-01-04 18:18:46,fAJkr_g6cwb7nE2XXU7SKA,Fulton Bay Seafood Corporation,"4025 Roosevelt Hwy, Atlanta, GA 30349",Seafood Markets
FhEqJ4XPp0gmmIVz3Y_0Dw,H4YomzOFOJZdJaWbEi8pMA,5,"So I have passed this location so many times while living in S Fulton but I never stopped. MY FAULT!!

We were having a fish fry and me not being from the...",2023-11-30 13:58:25,fAJkr_g6cwb7nE2XXU7SKA,Fulton Bay Seafood Corporation,"4025 Roosevelt Hwy, Atlanta, GA 30349",Seafood Markets
M3LvTumVvERUJZ4Nzv0CwQ,8F-7tcrLIvsVGx6bKfbsWw,5,Open mic night with beautifully talented locals! I'm here firm out of state for a conference and needed a place that is open late with good food. Southern...,2024-05-28 21:28:42,WZRa4vFjBj3LGcyzePPqpg,Southern Feedstore,"1245 Glenwood Ave SE, Atlanta, GA 30316",Food Court
ok-WTvqUdy8DY_mf4vpa7A,dXg1Gdh2Rprl3czW0KHpHw,4,My best friend and I stopped in here on a last minute search for a quick bite to eat! We wanted to check out a food hall so we could try a few different...,2024-07-14 14:39:16,WZRa4vFjBj3LGcyzePPqpg,Southern Feedstore,"1245 Glenwood Ave SE, Atlanta, GA 30316",Food Court
9C3MZmXQFtfEGYtP9wunbw,NMsZe3JykXvpSwy_0gX6lg,5,"Went for a bday social. Its a mini food hall. I tried Sinful Sliders. Spent around $45 for 2 orders. 
6 sliders and 2 baskets of fries. 

The sliders I...",2024-06-04 13:33:27,WZRa4vFjBj3LGcyzePPqpg,Southern Feedstore,"1245 Glenwood Ave SE, Atlanta, GA 30316",Food Court
a2b4o2MY5hpQVR3UR8bGxA,1i4YvXLh5c-z7ayYlAUOJw,4,Claire's delivers Filipino baked goods from a newish pop-up location on Edgewood.  You might recognize her label as she supplies baked goods in several...,2025-03-24 10:15:46,qMUFcMv_eQCkeO353cPHnQ,Claire’s Kitchen,"415 Edgewood Ave SE, Atlanta, GA 30312",Bakeries
GZBWEApJWx3UvhTQBRm60w,GM046mE43cnrcouLIcfGVA,5,Came in for lunch over the weekend and was blown away by all the delicious dishes we tried! My 6 year old loved the meatballs and the lasagna (so did I) and...,2025-03-31 15:02:02,G6j54WYhbXnByD6gFAJykQ,Nonna Dora,"1100 Hammond Dr, Ste 430A, Atlanta, GA 30328",Italian
s5pNSt13J5Hs7hqbFFqP1Q,8BiZwTRCk8agatWpNR5NkQ,5,Authentic Italian food made fresh! I've been here quite a few times so lots of pictures...,2025-03-31 15:03:34,G6j54WYhbXnByD6gFAJykQ,Nonna Dora,"1100 Hammond Dr, Ste 430A, Atlanta, GA 30328",Italian
xjEOXTZmGSRNatJGamc6Sg,YaiFrBfUryCPrnzAD0uQiw,4,"Okay so I'm a big fan of traveling and being on the road. Many people don't like to travel by plane or anything, but they will travel by car or bus at first...",2018-11-14 18:37:10,wU97f6WAqAZsq6UwtZ7jJA,krispy krunchy chicken,"29 Moreland Ave SE, Atlanta, GA 30316",American
_ebq4_w4OU2Eqg8Fp7absA,rr4cx8jqotkxbzOKyi55zA,5,Mr.Kim gave us the greatest experience. A++ for his hospitality. Came in late but he made sure we got most of our food quick and efficient.,2025-03-08 20:06:01,ajxnilRBNA9GVwXRdDbpnw,Chubby Cattle Shabu,"2180 Pleasant Hill Rd, Ste B20, Duluth, GA 30096",Hot Pot
Dq2f-FE7H91jtOJqkHEOHw,DzH90kHxkFoiBm7v3mxsbA,5,"We had an awesome experience! Chubby Cattle is just such a unique concept. Our server Kim was the best, consistently attentive and it felt like our food...",2025-03-08 16:55:42,ajxnilRBNA9GVwXRdDbpnw,Chubby Cattle Shabu,"2180 Pleasant Hill Rd, Ste B20, Duluth, GA 30096",Hot Pot
vGl4rhEfKhaJnPETY_nGFg,yIM51xtpaN59FMHzCyuxXQ,5,"Every time I come here I always leave super satisfied! If you're looking for some great food and great service, I would definitely recommend Chubby Cattle....",2025-03-09 19:45:05,ajxnilRBNA9GVwXRdDbpnw,Chubby Cattle Shabu,"2180 Pleasant Hill Rd, Ste B20, Duluth, GA 30096",Hot Pot
NXvdAvvbGncaxEy6O3iR-g,7SvI1G-_4D-TDN3s2B6VlA,5,"Great food and great service! The workers were kind, and the food came out very quickly.",2025-03-11 20:20:12,saBBzLm12utmiab6hwod5w,Pelicana Chicken,"420 14th St NW, Ste 100A, Atlanta, GA 30318",Korean
DPDg9txi6cX4cCR0o_iZsw,51VzQAqQjmimjWFa8-k02g,5,"My boyfriend and I stopped by Pelicana Chicken in Atlanta after midnight, and it was the perfect late-night spot to eat and drink. The atmosphere was so...",2025-01-02 00:46:17,saBBzLm12utmiab6hwod5w,Pelicana Chicken,"420 14th St NW, Ste 100A, Atlanta, GA 30318",Korean
m-95W93eEp19b97BvHC4mw,iGPv73Dx6FVublzqGKsIeQ,4,"This is my second time at Pelicana and while some items were better the first time, I still recommend trying. I got the spicy ramen and their garlic soy...",2025-01-02 08:39:14,saBBzLm12utmiab6hwod5w,Pelicana Chicken,"420 14th St NW, Ste 100A, Atlanta, GA 30318",Korean
qvfHomjl4MgcZJVd3tXoag,lvDrMoR-IXRzRJAyyVlF7A,5,Food is delicious!!! The staff are kind and patient with questions. I will definitely be back.,2025-02-10 15:03:56,q6YRI79R9_BYmrUEFDl8Yw,Bottega Italian Market & Pizza,"136 S Park Square NE, Marietta, GA 30060",Italian
0IKF2gNYfECNlRCk0pBcbg,-VMuW9PGXpjfgPzet3bZ-Q,5,"Really cute little cafe serving Italian sandwiches, pizza, and coffee with a small assortment of Italian groceries on the side. 

The base used for the...",2024-10-27 13:29:20,q6YRI79R9_BYmrUEFDl8Yw,Bottega Italian Market & Pizza,"136 S Park Square NE, Marietta, GA 30060",Italian
ygrT-jsy-llHbST8mYFY0w,hoCxrl2mlC9N2h42k5SsdA,5,"Dogs allowed !!The one and only dog food restaurant I know off and our dog loves it ! 
The staff is awesome 
Just pop in from the belt line, either inside...",2024-01-07 13:21:28,wFSqfR3MCapTorha8c7Dfg,Four-Legged Foodie,"985 Monroe Dr NE, Ste D, Atlanta, GA 30308",Pet Services
LwdrCsP7I1mhrW0nJ9HbVg,rwwltYOWm5E22zmMJ0gZVQ,5,"Drogan Loved it! Our Dog would pull me to the front door of this place. Any time I would walk him that direction, for months. They weren't open yet. They...",2023-11-28 10:24:25,wFSqfR3MCapTorha8c7Dfg,Four-Legged Foodie,"985 Monroe Dr NE, Ste D, Atlanta, GA 30308",Pet Services
iyceKtjkqdGPtHG2D8cCAA,uvc1F_5dj48PzH-CIrdZ6w,4,Great service! It's a quaint little neighborhood restaurant The menu is really cool. for those who partake in the 420 movement you would appreciate the menu...,2024-04-13 13:26:11,mnEQoI_aSR2vTx_Djt5G4g,Roll 1 Cafe,"1917 Pryor rd, Ste F, Atlanta, GA 30315",New American
i4GyDXEoJidjPqFRuAvOsg,YkBhNNxaEtsKPbPvqEsWjw,5,Here's another 5 star review for yall! Cause YUMMY! The Mac & cheese was so good and flavorful. I love the roll with the salmon broccoli and cheese! Sounds...,2024-08-11 14:51:14,mnEQoI_aSR2vTx_Djt5G4g,Roll 1 Cafe,"1917 Pryor rd, Ste F, Atlanta, GA 30315",New American
AIssiuv3LWdrNYh_aQRzKw,zjZ1WxOKPnpixnh9GEwsXw,5,"The service here is .... Wow, the best. This is my second time. The first I ordered some lemonade. (Let me say that was the best dang lemonade I've ever...",2023-08-17 21:36:32,mnEQoI_aSR2vTx_Djt5G4g,Roll 1 Cafe,"1917 Pryor rd, Ste F, Atlanta, GA 30315",New American
pkrpWX2nyKUDZVLuuVN6BQ,5IHN5OQWNgotLQ19l31aVA,5,"Big shout out to this hidden gem off Monroe at Dutch Valley. Fabulous patio and bar; great food and cocktail menu. A huge plus is free parking on site,...",2021-08-21 16:18:25,xGeKadc9yaNNtUP13o9RzA,Piedmont Bar & Grill,"560 Dutch Valley Rd NE, Atlanta, GA 30324",Bars
s0Sz3EG3eVHTEH2WOiIk3g,Fr7WZYl5GkV0tCJWapxS0w,5,"The best brunch you'll have with endless choices!  Anything you can think of for brunch is served with three more choices to go along with it.  

The staff...",2024-06-14 01:14:31,tbfbSDu347UPplagdAVuIw,Park 75 Restaurant,"75 14th St NE, Atlanta, GA 30309",New American
MP4dBS1ub-tenacYyDYn4A,NSUFVpE6MxCXlqLUXH5bBA,4,We took my mother here for her 69th birthday because she loves big hotel brunch buffets. The food did not disappoint: there was a wide variety of meats...,2022-11-23 19:17:12,tbfbSDu347UPplagdAVuIw,Park 75 Restaurant,"75 14th St NE, Atlanta, GA 30309",New American
ji7czX0rAoSWLAMNby7TsQ,NJWDyxsunS25q2RNJjR7jA,4,"Our first visit to the area and not our last. The food was great, the service was good, the atmosphere and overall look of the place was inviting. 
We had a...",2025-02-19 18:45:27,K0ADYwFpx923NW0Z7nsNfQ,New Realm Brewing,"550 Somerset Ter NE, Unit 101, Atlanta, GA 30306",New American
74p9K7D6pBd6oHNgdpgEFw,sDfQvfsjtxdXfIMDSXF9Ew,4,"--Location/Parking--
Located off the belt line, parking can be hit or miss depending on the holiday or event.

--Ambiance--
Great outdoor and indoor bar...",2024-12-27 17:51:50,K0ADYwFpx923NW0Z7nsNfQ,New Realm Brewing,"550 Somerset Ter NE, Unit 101, Atlanta, GA 30306",New American
rPamUxBhUSis4HLon5hYNg,IHO53BiIY-TKeCabcyWb0A,5,"This is located in a food court, so there are tons of options, but what stood out to me was the value this specific restaurant offered for each dish. Most...",2024-09-25 10:34:54,yJUkmvk_GdLrILKwtIDyLg,Nanbei Gourmet,"5385 New Peachtree Rd, Chamblee, GA 30341",Szechuan
